holiday,temp,rain,snow,weather,traffic_volume,day,month,year,hours,minutes,seconds
11,256.23,0.0,0.0,1,4328,03,01,2018,11,00,00
11,257.29,0.0,0.0,1,4600,03,01,2018,12,00,00
11,257.93,0.0,0.0,1,4591,03,01,2018,13,00,00
11,258.38,0.0,0.0,1,4983,03,01,2018,14,00,00
11,258.46,0.0,0.0,0,5589,03,01,2018,15,00,00
11,258.46,0.0,0.0,0,6317,03,01,2018,16,00,00
11,257.44,0.0,0.0,0,5951,03,01,2018,17,00,00
11,256.22,0.0,0.0,0,4350,03,01,2018,18,00,00
11,255.72,0.0,0.0,0,3144,03,01,2018,19,00,00
11,254.82,0.0,0.0,0,2319,03,01,2018,20,00,00
11,254.22,0.0,0.0,0,2105,03,01,2018,21,00,00
11,253.62,0.0,0.0,0,1517,03,01,2018,22,00,00
11,253.51,0.0,0.0,0,991,03,01,2018,23,00,00
11,252.82,0.0,0.0,0,529,04,01,2018,00,00,00
11,253.22,0.0,0.0,1,343,04,01,2018,01,00,00
11,253.86,0.0,0.0,1,247,04,01,2018,02,00,00
11,253.86,0.0,0.0,1,325,04,01,2018,03,00,00
11,253.22,0.0,0.0,1,827,04,01,2018,04,00,00
11,252.72,0.0,0.0,0,2757,04,01,2018,05,00,00
11,252.14,0.0,0.0,0,5323,04,01,2018,06,00,00
11,252.72,0.0,0.0,1,6420,04,01,2018,07,00,00
11,252.14,0.0,0.0,1,4478,04,01,2018,08,00,00
11,253.38,0.0,0.0,1,4885,04,01,2018,09,00,00
11,253.85,0.0,0.0,1,4259,04,01,2018,10,00,00
11,254.29,0.0,0.0,1,4446,04,01,2018,11,00,00
11,255.15,0.0,0.0,1,4738,04,01,2018,12,00,00
11,256.01,0.0,0.0,1,4656,04,01,2018,13,00,00
11,256.61,0.0,0.0,1,5094,04,01,2018,14,00,00
11,256.95,0.0,0.0,1,5442,04,01,2018,15,00,00
11,257.28,0.0,0.0,1,6450,04,01,2018,16,00,00
11,256.68,0.0,0.0,1,5993,04,01,2018,17,00,00
11,255.81,0.0,0.0,1,4377,04,01,2018,18,00,00
11,255.43,0.0,0.0,1,3071,04,01,2018,19,00,00
11,254.01,0.0,0.0,0,2646,04,01,2018,20,00,00
11,253.21,0.0,0.0,0,3933,04,01,2018,21,00,00
11,252.21,0.0,0.0,0,2422,04,01,2018,22,00,00
11,251.35,0.0,0.0,0,1185,04,01,2018,23,00,00
11,250.75,0.0,0.0,0,630,05,01,2018,00,00,00
11,249.88,0.0,0.0,0,379,05,01,2018,01,00,00
11,250.08,0.0,0.0,0,301,05,01,2018,02,00,00
11,249.79,0.0,0.0,0,335,05,01,2018,03,00,00
11,249.01,0.0,0.0,0,813,05,01,2018,04,00,00
11,249.65,0.0,0.0,0,2629,05,01,2018,05,00,00
11,249.54,0.0,0.0,0,5002,05,01,2018,06,00,00
11,249.38,0.0,0.0,0,5906,05,01,2018,07,00,00
11,248.79,0.0,0.0,0,4742,05,01,2018,08,00,00
11,249.0,0.0,0.0,4,4704,05,01,2018,09,00,00
11,250.72,0.0,0.0,0,4279,05,01,2018,10,00,00
11,252.08,0.0,0.0,0,4566,05,01,2018,11,00,00
11,253.41,0.0,0.0,1,4989,05,01,2018,12,00,00
11,255.01,0.0,0.0,1,4968,05,01,2018,13,00,00
11,255.94,0.0,0.0,0,5315,05,01,2018,14,00,00
11,256.28,0.0,0.0,1,5867,05,01,2018,15,00,00
11,256.48,0.0,0.0,0,6504,05,01,2018,16,00,00
11,255.82,0.0,0.0,1,6185,05,01,2018,17,00,00
11,255.0,0.0,0.0,1,4611,05,01,2018,18,00,00
11,253.58,0.0,0.0,1,3652,05,01,2018,19,00,00
11,252.08,0.0,0.0,0,2880,05,01,2018,20,00,00
11,250.75,0.0,0.0,0,2815,05,01,2018,21,00,00
11,250.02,0.0,0.0,0,2978,05,01,2018,22,00,00
11,249.15,0.0,0.0,0,1805,05,01,2018,23,00,00
11,248.62,0.0,0.0,0,1003,06,01,2018,00,00,00
11,247.65,0.0,0.0,5,673,06,01,2018,01,00,00
11,247.82,0.0,0.0,5,483,06,01,2018,02,00,00
11,247.35,0.0,0.0,0,319,06,01,2018,03,00,00
11,247.15,0.0,0.0,0,383,06,01,2018,04,00,00
11,247.15,0.0,0.0,0,694,06,01,2018,05,00,00
11,247.08,0.0,0.0,0,1129,06,01,2018,06,00,00
11,247.21,0.0,0.0,0,1728,06,01,2018,07,00,00
11,247.62,0.0,0.0,4,2487,06,01,2018,08,00,00
11,248.08,0.0,0.0,5,3046,06,01,2018,09,00,00
11,251.07,0.0,0.0,5,3593,06,01,2018,10,00,00
11,255.01,0.0,0.0,1,4092,06,01,2018,11,00,00
11,257.36,0.0,0.0,1,4506,06,01,2018,12,00,00
11,259.08,0.0,0.0,0,4501,06,01,2018,13,00,00
11,260.21,0.0,0.0,1,4857,06,01,2018,14,00,00
11,260.79,0.0,0.0,1,4519,06,01,2018,15,00,00
11,261.15,0.0,0.0,1,4486,06,01,2018,16,00,00
11,260.93,0.0,0.0,0,4536,06,01,2018,17,00,00
11,260.93,0.0,0.0,1,3801,06,01,2018,18,00,00
11,260.88,0.0,0.0,1,3174,06,01,2018,19,00,00
11,261.28,0.0,0.0,1,2556,06,01,2018,20,00,00
11,261.41,0.0,0.0,1,2463,06,01,2018,21,00,00
11,261.75,0.0,0.0,1,2801,06,01,2018,22,00,00
11,261.95,0.0,0.0,8,2089,06,01,2018,23,00,00
11,262.35,0.0,0.0,8,1053,07,01,2018,00,00,00
11,262.93,0.0,0.0,8,648,07,01,2018,01,00,00
11,263.08,0.0,0.0,1,540,07,01,2018,02,00,00
11,263.42,0.0,0.0,1,313,07,01,2018,03,00,00
11,263.65,0.0,0.0,1,260,07,01,2018,04,00,00
11,263.86,0.0,0.0,1,442,07,01,2018,05,00,00
11,263.75,0.0,0.0,1,769,07,01,2018,06,00,00
11,264.55,0.0,0.0,1,1024,07,01,2018,07,00,00
11,264.79,0.0,0.0,1,1695,07,01,2018,08,00,00
11,265.29,0.0,0.0,0,2516,07,01,2018,09,00,00
11,266.15,0.0,0.0,1,3256,07,01,2018,10,00,00
11,267.22,0.0,0.0,0,3670,07,01,2018,11,00,00
11,268.68,0.0,0.0,1,4070,07,01,2018,12,00,00
11,269.88,0.0,0.0,1,4065,07,01,2018,13,00,00
11,270.35,0.0,0.0,1,4409,07,01,2018,14,00,00
11,270.79,0.0,0.0,1,4082,07,01,2018,15,00,00
11,271.22,0.0,0.0,1,4050,07,01,2018,16,00,00
11,271.3,0.0,0.0,1,4099,07,01,2018,17,00,00
11,270.72,0.0,0.0,1,3388,07,01,2018,18,00,00
11,270.58,0.0,0.0,1,2780,07,01,2018,19,00,00
11,271.01,0.0,0.0,1,2261,07,01,2018,20,00,00
11,271.87,0.0,0.0,1,1800,07,01,2018,21,00,00
11,272.36,0.0,0.0,1,1433,07,01,2018,22,00,00
11,272.56,0.0,0.0,1,1073,07,01,2018,23,00,00
11,272.36,0.0,0.0,1,455,08,01,2018,00,00,00
11,271.21,0.0,0.0,0,289,08,01,2018,01,00,00
11,270.22,0.0,0.0,0,220,08,01,2018,02,00,00
11,270.01,0.0,0.0,5,361,08,01,2018,03,00,00
11,269.95,0.0,0.0,5,820,08,01,2018,04,00,00
11,270.07,0.0,0.0,0,2809,08,01,2018,05,00,00
11,269.48,0.0,0.0,0,5189,08,01,2018,06,00,00
11,269.43,0.0,0.0,0,6048,08,01,2018,07,00,00
11,269.29,0.0,0.0,0,5751,08,01,2018,08,00,00
11,268.94,0.0,0.0,1,4728,08,01,2018,09,00,00
11,270.08,0.0,0.0,0,4138,08,01,2018,10,00,00
11,272.14,0.0,0.0,1,4324,08,01,2018,11,00,00
11,272.58,0.0,0.0,0,4512,08,01,2018,12,00,00
11,274.01,0.0,0.0,1,4786,08,01,2018,13,00,00
11,274.58,0.0,0.0,0,4880,08,01,2018,14,00,00
11,275.21,0.0,0.0,1,5406,08,01,2018,15,00,00
11,275.53,0.0,0.0,1,6458,08,01,2018,16,00,00
11,274.35,0.0,0.0,1,5732,08,01,2018,17,00,00
11,272.15,0.0,0.0,1,4446,08,01,2018,18,00,00
11,270.15,0.0,0.0,1,2836,08,01,2018,19,00,00
11,269.08,0.0,0.0,1,2416,08,01,2018,20,00,00
11,268.94,0.0,0.0,0,2076,08,01,2018,21,00,00
11,268.55,0.0,0.0,0,1481,08,01,2018,22,00,00
11,268.15,0.0,0.0,0,948,08,01,2018,23,00,00
11,268.77,0.0,0.0,0,560,09,01,2018,00,00,00
11,268.55,0.0,0.0,1,342,09,01,2018,01,00,00
11,269.48,0.0,0.0,1,239,09,01,2018,02,00,00
11,270.41,0.0,0.0,1,334,09,01,2018,03,00,00
11,271.08,0.0,0.0,1,832,09,01,2018,04,00,00
11,271.65,0.0,0.0,5,2972,09,01,2018,05,00,00
11,272.36,0.0,0.0,1,5674,09,01,2018,06,00,00
11,272.5,0.0,0.0,1,6229,09,01,2018,07,00,00
11,272.79,0.0,0.0,1,5965,09,01,2018,08,00,00
11,273.08,0.0,0.0,1,5124,09,01,2018,09,00,00
11,273.95,0.0,0.0,1,4348,09,01,2018,10,00,00
11,274.88,0.0,0.0,1,4473,09,01,2018,11,00,00
11,276.21,0.0,0.0,1,5034,09,01,2018,12,00,00
11,277.07,0.0,0.0,1,4784,09,01,2018,13,00,00
11,278.48,0.0,0.0,1,5065,09,01,2018,14,00,00
11,278.75,0.0,0.0,1,5589,09,01,2018,15,00,00
11,278.36,0.0,0.0,1,6559,09,01,2018,16,00,00
11,278.01,0.0,0.0,1,6104,09,01,2018,17,00,00
11,277.15,0.0,0.0,1,4405,09,01,2018,18,00,00
11,276.58,0.0,0.0,1,3001,09,01,2018,19,00,00
11,276.22,0.0,0.0,1,2604,09,01,2018,20,00,00
11,275.93,0.0,0.0,1,2931,09,01,2018,21,00,00
11,275.87,0.0,0.0,0,3488,09,01,2018,22,00,00
11,275.65,0.0,0.0,0,1125,09,01,2018,23,00,00
11,275.15,0.0,0.0,0,583,10,01,2018,00,00,00
11,274.86,0.0,0.0,0,327,10,01,2018,01,00,00
11,274.51,0.0,0.0,0,270,10,01,2018,02,00,00
11,274.15,0.0,0.0,4,336,10,01,2018,03,00,00
11,274.15,0.0,0.0,5,336,10,01,2018,03,00,00
11,274.51,0.0,0.0,5,887,10,01,2018,04,00,00
11,274.51,0.0,0.0,4,887,10,01,2018,04,00,00
11,274.68,0.0,0.0,5,2944,10,01,2018,05,00,00
11,274.68,0.0,0.0,4,2944,10,01,2018,05,00,00
11,274.82,0.0,0.0,5,5614,10,01,2018,06,00,00
11,274.82,0.0,0.0,4,5614,10,01,2018,06,00,00
11,274.75,0.0,0.0,5,6228,10,01,2018,07,00,00
11,274.75,0.0,0.0,4,6228,10,01,2018,07,00,00
11,274.95,0.0,0.0,5,5842,10,01,2018,08,00,00
11,274.95,0.0,0.0,4,5842,10,01,2018,08,00,00
11,274.95,0.0,0.0,5,5145,10,01,2018,09,00,00
11,274.95,0.0,0.0,4,5145,10,01,2018,09,00,00
11,275.08,0.0,0.0,5,4552,10,01,2018,10,00,00
11,275.08,0.0,0.0,4,4552,10,01,2018,10,00,00
11,275.22,0.0,0.0,5,4623,10,01,2018,11,00,00
11,275.72,0.0,0.0,5,4911,10,01,2018,12,00,00
11,275.79,0.0,0.0,5,4926,10,01,2018,13,00,00
11,275.95,0.0,0.0,4,5315,10,01,2018,14,00,00
11,275.95,0.0,0.0,5,5315,10,01,2018,14,00,00
11,275.95,0.0,0.0,4,5681,10,01,2018,15,00,00
11,275.95,0.0,0.0,5,5681,10,01,2018,15,00,00
11,275.76,0.0,0.0,5,6602,10,01,2018,16,00,00
11,275.76,0.0,0.0,4,6602,10,01,2018,16,00,00
11,275.94,0.0,0.0,5,6128,10,01,2018,17,00,00
11,275.94,0.0,0.0,4,6128,10,01,2018,17,00,00
11,275.42,0.0,0.0,2,4520,10,01,2018,18,00,00
11,275.42,0.0,0.0,5,4520,10,01,2018,18,00,00
11,275.29,0.0,0.0,5,2986,10,01,2018,19,00,00
11,275.29,0.0,0.0,2,2642,10,01,2018,20,00,00
11,275.29,0.0,0.0,5,2642,10,01,2018,20,00,00
11,275.29,0.0,0.0,3,2642,10,01,2018,20,00,00
11,275.22,0.0,0.0,2,2342,10,01,2018,21,00,00
11,275.22,0.0,0.0,5,2342,10,01,2018,21,00,00
11,275.22,0.0,0.0,3,2342,10,01,2018,21,00,00
11,275.15,0.0,0.0,2,1596,10,01,2018,22,00,00
11,275.15,0.0,0.0,5,1596,10,01,2018,22,00,00
11,275.15,0.0,0.0,3,1596,10,01,2018,22,00,00
11,275.15,0.0,0.0,2,1115,10,01,2018,23,00,00
11,275.15,0.0,0.0,5,1115,10,01,2018,23,00,00
11,275.15,0.0,0.0,3,1115,10,01,2018,23,00,00
11,274.94,0.0,0.0,2,568,11,01,2018,00,00,00
11,274.94,0.0,0.0,5,568,11,01,2018,00,00,00
11,274.94,0.0,0.0,3,568,11,01,2018,00,00,00
11,274.86,0.0,0.0,2,352,11,01,2018,01,00,00
11,274.86,0.0,0.0,5,352,11,01,2018,01,00,00
11,274.08,0.0,0.0,2,291,11,01,2018,02,00,00
11,274.08,0.0,0.0,5,291,11,01,2018,02,00,00
11,274.08,0.0,0.0,3,291,11,01,2018,02,00,00
11,272.52,0.0,0.0,2,391,11,01,2018,03,00,00
11,272.52,0.0,0.0,5,391,11,01,2018,03,00,00
11,270.28,0.0,0.0,2,855,11,01,2018,04,00,00
11,270.28,0.0,0.0,5,855,11,01,2018,04,00,00
11,270.28,0.0,0.0,8,855,11,01,2018,04,00,00
11,268.94,0.0,0.0,5,2869,11,01,2018,05,00,00
11,268.94,0.0,0.0,8,2869,11,01,2018,05,00,00
11,267.44,0.0,0.0,5,4869,11,01,2018,06,00,00
11,267.44,0.0,0.0,4,4869,11,01,2018,06,00,00
11,267.44,0.0,0.0,8,4869,11,01,2018,06,00,00
11,264.91,0.0,0.0,8,4601,11,01,2018,07,00,00
11,264.91,0.0,0.0,5,4601,11,01,2018,07,00,00
11,263.84,0.0,0.0,8,4475,11,01,2018,08,00,00
11,263.84,0.0,0.0,5,4475,11,01,2018,08,00,00
11,262.38,0.0,0.0,8,4021,11,01,2018,09,00,00
11,262.38,0.0,0.0,5,4021,11,01,2018,09,00,00
11,261.53,0.0,0.0,8,3559,11,01,2018,10,00,00
11,261.53,0.0,0.0,5,3559,11,01,2018,10,00,00
11,261.38,0.0,0.0,8,3524,11,01,2018,11,00,00
11,261.38,0.0,0.0,5,3524,11,01,2018,11,00,00
11,260.92,0.0,0.0,8,3587,11,01,2018,12,00,00
11,260.92,0.0,0.0,5,3587,11,01,2018,12,00,00
11,260.46,0.0,0.0,8,3293,11,01,2018,13,00,00
11,260.46,0.0,0.0,5,3293,11,01,2018,13,00,00
11,260.23,0.0,0.0,8,3557,11,01,2018,14,00,00
11,260.23,0.0,0.0,5,3557,11,01,2018,14,00,00
11,259.92,0.0,0.0,8,4081,11,01,2018,15,00,00
11,259.92,0.0,0.0,5,4081,11,01,2018,15,00,00
11,259.69,0.0,0.0,8,4269,11,01,2018,16,00,00
11,259.92,0.0,0.0,8,4178,11,01,2018,17,00,00
11,259.92,0.0,0.0,4,4178,11,01,2018,17,00,00
11,260.07,0.0,0.0,8,3130,11,01,2018,18,00,00
11,259.92,0.0,0.0,1,2480,11,01,2018,19,00,00
11,259.53,0.0,0.0,0,2251,11,01,2018,20,00,00
11,258.68,0.0,0.0,0,2081,11,01,2018,21,00,00
11,258.22,0.0,0.0,0,1450,11,01,2018,22,00,00
11,256.89,0.0,0.0,0,949,11,01,2018,23,00,00
11,255.61,0.0,0.0,0,566,12,01,2018,00,00,00
11,254.76,0.0,0.0,0,335,12,01,2018,01,00,00
11,253.68,0.0,0.0,0,272,12,01,2018,02,00,00
11,252.45,0.0,0.0,0,353,12,01,2018,03,00,00
11,251.84,0.0,0.0,0,828,12,01,2018,04,00,00
11,251.07,0.0,0.0,0,2728,12,01,2018,05,00,00
11,250.46,0.0,0.0,0,4791,12,01,2018,06,00,00
11,249.84,0.0,0.0,0,5517,12,01,2018,07,00,00
11,249.38,0.0,0.0,0,4240,12,01,2018,08,00,00
11,249.3,0.0,0.0,0,4565,12,01,2018,09,00,00
11,250.22,0.0,0.0,0,3988,12,01,2018,10,00,00
11,251.45,0.0,0.0,0,4440,12,01,2018,11,00,00
11,253.22,0.0,0.0,0,4958,12,01,2018,12,00,00
11,254.76,0.0,0.0,0,4928,12,01,2018,13,00,00
11,255.91,0.0,0.0,0,5078,12,01,2018,14,00,00
11,256.38,0.0,0.0,0,5560,12,01,2018,15,00,00
11,257.01,0.0,0.0,0,5841,12,01,2018,16,00,00
11,256.58,0.0,0.0,0,5779,12,01,2018,17,00,00
11,255.65,0.0,0.0,0,4677,12,01,2018,18,00,00
11,254.75,0.0,0.0,0,3348,12,01,2018,19,00,00
11,253.75,0.0,0.0,0,2690,12,01,2018,20,00,00
11,253.72,0.0,0.0,0,2573,12,01,2018,21,00,00
11,252.55,0.0,0.0,0,2440,12,01,2018,22,00,00
11,252.73,0.0,0.0,0,1654,12,01,2018,23,00,00
11,252.58,0.0,0.0,0,1032,13,01,2018,00,00,00
11,252.51,0.0,0.0,0,601,13,01,2018,01,00,00
11,251.65,0.0,0.0,0,467,13,01,2018,02,00,00
11,251.08,0.0,0.0,0,361,13,01,2018,03,00,00
11,250.08,0.0,0.0,0,388,13,01,2018,04,00,00
11,249.65,0.0,0.0,0,647,13,01,2018,05,00,00
11,249.46,0.0,0.0,0,1175,13,01,2018,06,00,00
11,248.79,0.0,0.0,0,1720,13,01,2018,07,00,00
11,248.23,0.0,0.0,0,2582,13,01,2018,08,00,00
11,248.57,0.0,0.0,0,3473,13,01,2018,09,00,00
11,250.36,0.0,0.0,0,3916,13,01,2018,10,00,00
11,251.93,0.0,0.0,0,4155,13,01,2018,11,00,00
11,254.15,0.0,0.0,0,4379,13,01,2018,12,00,00
11,255.29,0.0,0.0,0,4595,13,01,2018,13,00,00
11,256.15,0.0,0.0,0,4212,13,01,2018,14,00,00
11,256.72,0.0,0.0,0,3941,13,01,2018,15,00,00
11,257.15,0.0,0.0,0,3601,13,01,2018,16,00,00
11,256.68,0.0,0.0,0,3374,13,01,2018,17,00,00
11,255.22,0.0,0.0,0,3141,13,01,2018,18,00,00
11,253.02,0.0,0.0,0,3479,13,01,2018,19,00,00
11,252.09,0.0,0.0,0,3429,13,01,2018,20,00,00
11,251.09,0.0,0.0,0,4055,13,01,2018,21,00,00
11,250.63,0.0,0.0,0,2990,13,01,2018,22,00,00
11,249.76,0.0,0.0,0,1872,13,01,2018,23,00,00
11,249.62,0.0,0.0,0,1210,14,01,2018,00,00,00
11,249.96,0.0,0.0,0,756,14,01,2018,01,00,00
11,250.16,0.0,0.0,0,494,14,01,2018,02,00,00
11,250.49,0.0,0.0,0,313,14,01,2018,03,00,00
11,250.73,0.0,0.0,0,271,14,01,2018,04,00,00
11,250.22,0.0,0.0,0,474,14,01,2018,05,00,00
11,251.29,0.0,0.0,1,735,14,01,2018,06,00,00
11,253.02,0.0,0.0,1,1296,14,01,2018,07,00,00
11,254.75,0.0,0.0,1,1880,14,01,2018,08,00,00
11,256.09,0.0,0.0,8,2567,14,01,2018,09,00,00
11,257.35,0.0,0.0,8,3338,14,01,2018,10,00,00
11,257.35,0.0,0.0,5,3338,14,01,2018,10,00,00
11,259.14,0.0,0.0,8,3771,14,01,2018,11,00,00
11,259.14,0.0,0.0,5,3771,14,01,2018,11,00,00
11,260.48,0.0,0.0,8,4175,14,01,2018,12,00,00
11,260.48,0.0,0.0,4,4175,14,01,2018,12,00,00
11,261.79,0.0,0.0,8,4567,14,01,2018,13,00,00
11,261.79,0.0,0.0,4,4567,14,01,2018,13,00,00
11,262.44,0.0,0.0,8,3873,14,01,2018,14,00,00
11,262.44,0.0,0.0,5,3873,14,01,2018,14,00,00
11,262.88,0.0,0.0,8,3383,14,01,2018,15,00,00
11,262.88,0.0,0.0,3,3383,14,01,2018,15,00,00
11,263.08,0.0,0.0,8,2769,14,01,2018,16,00,00
11,263.08,0.0,0.0,5,2769,14,01,2018,16,00,00
11,263.08,0.0,0.0,3,2769,14,01,2018,16,00,00
11,263.61,0.0,0.0,8,2357,14,01,2018,17,00,00
11,263.61,0.0,0.0,5,2357,14,01,2018,17,00,00
11,263.61,0.0,0.0,3,2357,14,01,2018,17,00,00
11,263.72,0.0,0.0,8,1935,14,01,2018,18,00,00
11,263.72,0.0,0.0,5,1935,14,01,2018,18,00,00
11,264.54,0.0,0.0,8,1800,14,01,2018,19,00,00
11,264.54,0.0,0.0,5,1800,14,01,2018,19,00,00
11,264.58,0.0,0.0,8,2218,14,01,2018,20,00,00
11,264.58,0.0,0.0,5,2218,14,01,2018,20,00,00
11,263.94,0.0,0.0,8,2264,14,01,2018,21,00,00
11,263.94,0.0,0.0,5,2264,14,01,2018,21,00,00
11,263.41,0.0,0.0,8,2292,14,01,2018,22,00,00
11,263.41,0.0,0.0,5,2292,14,01,2018,22,00,00
11,263.41,0.0,0.0,4,2292,14,01,2018,22,00,00
11,262.67,0.0,0.0,8,979,14,01,2018,23,00,00
11,262.67,0.0,0.0,5,979,14,01,2018,23,00,00
4,262.54,0.0,0.0,8,600,15,01,2018,00,00,00
4,262.54,0.0,0.0,5,600,15,01,2018,00,00,00
4,262.54,0.0,0.0,4,600,15,01,2018,00,00,00
11,261.94,0.0,0.0,8,341,15,01,2018,01,00,00
11,261.94,0.0,0.0,5,341,15,01,2018,01,00,00
11,261.14,0.0,0.0,8,269,15,01,2018,02,00,00
11,261.14,0.0,0.0,5,269,15,01,2018,02,00,00
11,260.81,0.0,0.0,8,347,15,01,2018,03,00,00
11,260.81,0.0,0.0,4,347,15,01,2018,03,00,00
11,260.08,0.0,0.0,8,775,15,01,2018,04,00,00
11,260.08,0.0,0.0,5,775,15,01,2018,04,00,00
11,260.08,0.0,0.0,4,775,15,01,2018,04,00,00
11,259.34,0.0,0.0,8,2183,15,01,2018,05,00,00
11,259.34,0.0,0.0,5,2183,15,01,2018,05,00,00
11,259.34,0.0,0.0,4,2183,15,01,2018,05,00,00
11,258.74,0.0,0.0,8,3637,15,01,2018,06,00,00
11,258.74,0.0,0.0,4,3637,15,01,2018,06,00,00
11,258.28,0.0,0.0,8,3651,15,01,2018,07,00,00
11,258.28,0.0,0.0,5,3651,15,01,2018,07,00,00
11,258.28,0.0,0.0,4,3651,15,01,2018,07,00,00
11,257.68,0.0,0.0,8,3231,15,01,2018,08,00,00
11,257.68,0.0,0.0,5,3231,15,01,2018,08,00,00
11,256.94,0.0,0.0,8,3410,15,01,2018,09,00,00
11,256.94,0.0,0.0,4,3410,15,01,2018,09,00,00
11,257.01,0.0,0.0,4,3307,15,01,2018,10,00,00
11,257.01,0.0,0.0,8,3307,15,01,2018,10,00,00
11,257.29,0.0,0.0,4,3638,15,01,2018,11,00,00
11,257.29,0.0,0.0,8,3638,15,01,2018,11,00,00
11,257.68,0.0,0.0,8,3970,15,01,2018,12,00,00
11,257.68,0.0,0.0,4,3970,15,01,2018,12,00,00
11,258.01,0.0,0.0,8,4207,15,01,2018,13,00,00
11,258.01,0.0,0.0,4,4207,15,01,2018,13,00,00
11,258.48,0.0,0.0,4,4440,15,01,2018,14,00,00
11,258.55,0.0,0.0,8,4414,15,01,2018,15,00,00
11,258.55,0.0,0.0,4,4414,15,01,2018,15,00,00
11,258.36,0.0,0.0,8,4800,15,01,2018,16,00,00
11,258.36,0.0,0.0,4,4800,15,01,2018,16,00,00
11,257.86,0.0,0.0,8,4437,15,01,2018,17,00,00
11,257.57,0.0,0.0,8,3528,15,01,2018,18,00,00
11,257.72,0.0,0.0,8,2611,15,01,2018,19,00,00
11,257.02,0.0,0.0,8,2162,15,01,2018,20,00,00
11,257.01,0.0,0.0,8,1977,15,01,2018,21,00,00
11,256.72,0.0,0.0,8,1430,15,01,2018,22,00,00
11,256.65,0.0,0.0,8,888,15,01,2018,23,00,00
11,256.35,0.0,0.0,8,494,16,01,2018,00,00,00
11,256.28,0.0,0.0,8,321,16,01,2018,01,00,00
11,256.01,0.0,0.0,0,255,16,01,2018,02,00,00
11,255.55,0.0,0.0,8,354,16,01,2018,03,00,00
11,255.15,0.0,0.0,8,872,16,01,2018,04,00,00
11,255.62,0.0,0.0,8,2836,16,01,2018,05,00,00
11,255.81,0.0,0.0,8,5254,16,01,2018,06,00,00
11,255.61,0.0,0.0,8,5568,16,01,2018,07,00,00
11,255.41,0.0,0.0,8,5066,16,01,2018,08,00,00
11,255.5,0.0,0.0,8,5045,16,01,2018,09,00,00
11,255.5,0.0,0.0,5,5045,16,01,2018,09,00,00
11,255.41,0.0,0.0,8,4302,16,01,2018,10,00,00
11,256.29,0.0,0.0,8,4332,16,01,2018,11,00,00
11,256.29,0.0,0.0,5,4332,16,01,2018,11,00,00
11,256.93,0.0,0.0,0,4602,16,01,2018,12,00,00
11,257.94,0.0,0.0,0,4608,16,01,2018,13,00,00
11,258.61,0.0,0.0,0,4625,16,01,2018,14,00,00
11,259.14,0.0,0.0,0,5424,16,01,2018,15,00,00
11,259.36,0.0,0.0,0,6186,16,01,2018,16,00,00
11,258.79,0.0,0.0,0,5809,16,01,2018,17,00,00
11,257.51,0.0,0.0,0,4066,16,01,2018,18,00,00
11,256.29,0.0,0.0,0,2924,16,01,2018,19,00,00
11,255.93,0.0,0.0,0,2574,16,01,2018,20,00,00
11,255.58,0.0,0.0,0,2330,16,01,2018,21,00,00
11,255.42,0.0,0.0,0,1522,16,01,2018,22,00,00
11,254.88,0.0,0.0,0,977,16,01,2018,23,00,00
11,254.78,0.0,0.0,0,491,17,01,2018,00,00,00
11,254.55,0.0,0.0,0,303,17,01,2018,01,00,00
11,254.55,0.0,0.0,0,245,17,01,2018,02,00,00
11,254.62,0.0,0.0,0,346,17,01,2018,03,00,00
11,254.89,0.0,0.0,0,882,17,01,2018,04,00,00
11,255.28,0.0,0.0,0,2856,17,01,2018,05,00,00
11,255.88,0.0,0.0,0,5351,17,01,2018,06,00,00
11,256.58,0.0,0.0,0,5684,17,01,2018,07,00,00
11,257.01,0.0,0.0,1,5345,17,01,2018,08,00,00
11,258.43,0.0,0.0,1,4847,17,01,2018,09,00,00
11,260.71,0.0,0.0,1,4412,17,01,2018,10,00,00
11,262.81,0.0,0.0,0,4497,17,01,2018,11,00,00
11,265.07,0.0,0.0,0,4653,17,01,2018,12,00,00
11,266.61,0.0,0.0,1,4917,17,01,2018,13,00,00
11,267.86,0.0,0.0,0,5147,17,01,2018,14,00,00
11,269.58,0.0,0.0,0,3271,17,01,2018,15,00,00
11,270.36,0.0,0.0,0,5287,17,01,2018,16,00,00
11,269.79,0.0,0.0,0,5676,17,01,2018,17,00,00
11,269.87,0.0,0.0,0,4207,17,01,2018,18,00,00
11,269.86,0.0,0.0,0,3080,17,01,2018,19,00,00
11,269.72,0.0,0.0,0,2777,17,01,2018,20,00,00
11,270.01,0.0,0.0,0,2278,17,01,2018,21,00,00
11,269.79,0.0,0.0,0,1706,17,01,2018,22,00,00
11,269.29,0.0,0.0,0,2597,17,01,2018,23,00,00
11,269.08,0.0,0.0,0,756,18,01,2018,00,00,00
11,268.41,0.0,0.0,0,352,18,01,2018,01,00,00
11,268.07,0.0,0.0,0,366,18,01,2018,03,00,00
11,267.65,0.0,0.0,0,883,18,01,2018,04,00,00
11,268.28,0.0,0.0,0,2952,18,01,2018,05,00,00
11,268.65,0.0,0.0,0,5369,18,01,2018,06,00,00
11,268.08,0.0,0.0,0,5848,18,01,2018,07,00,00
11,267.58,0.0,0.0,1,5751,18,01,2018,08,00,00
11,267.54,0.0,0.0,1,5143,18,01,2018,09,00,00
